url,title,location,rooms,price,m2,plot_m2
https://www.otodom.pl/oferta/dom-szeregowy-banino-ID41EU7.html#75fdb05da0,Dom szeregowy - Banino,"Banino, kartuski, pomorskie",5 pokoi,490 000 zł,179 m²,działka 227 m²
https://www.otodom.pl/oferta/dom-w-zabudowie-szeregowej-swiebodzice-ID45G6G.html#75fdb05da0,Dom w zabudowie szeregowej Świebodzice,"Świebodzice, świdnicki, dolnośląskie",5 pokoi,395 500 zł,"143,64 m²",działka 220 m²
https://www.otodom.pl/oferta/dom-156-m-lomianki-ID45G3M.html#75fdb05da0,"Dom, 156 m², Łomianki","Łomianki, warszawski zachodni, mazowieckie",4 pokoje,690 000 zł,156 m²,działka 180 m²
https://www.otodom.pl/oferta/nasze-zielniki-ii-etap-inwestycji-ID45G1k.html#75fdb05da0,Nasze Zielniki - II etap inwestycji.,"Środa Wielkopolska, średzki, wielkopolskie",4 pokoje,269 000 zł,70 m²,działka 89 m²
https://www.otodom.pl/oferta/nowa-inwestycja-iii-etap-zabudowa-blizniacza-ID45G0s.html#75fdb05da0,Nowa Inwestycja – III Etap – Zabudowa Bliźniacza,"Sosnowiec, Dańdówka",4 pokoje,469 000 zł,175 m²,działka 400 m²
https://www.otodom.pl/oferta/tynieckie-widoki-dom-8a-promocja-5-ID45xjk.html#75fdb05da0,"Tynieckie Widoki, dom 8a Promocja -5%","Kraków, Dębniki",4 pokoje,722 525 zł,"136,73 m²","działka 381,29 m²"
https://www.otodom.pl/oferta/nowe-domy-kiekrz-gm-rokietnica-ID44dnQ.html#75fdb05da0,"Nowe Domy Kiekrz, gm. Rokietnica","Kiekrz, poznański, wielkopolskie",4 pokoje,430 000 zł,110 m²,działka 385 m²
https://www.otodom.pl/oferta/nowe-domy-z-garazem-w-rokietnicy-przy-lesie-ID44ZPr.html#75fdb05da0,Nowe Domy z garażem w Rokietnicy przy Lesie !,"Rokietnica, poznański, wielkopolskie",5 pokoi,415 000 zł,127 m²,działka 280 m²
https://www.otodom.pl/oferta/dom-94-m-bytkowo-ID45iEh.html#75fdb05da0,"Dom, 94 m², Bytkowo","Bytkowo, poznański, wielkopolskie",3 pokoje,430 000 zł,94 m²,działka 350 m²
https://www.otodom.pl/oferta/nowy-dom-krzyszkowo-rokietnica-ID45xhO.html#75fdb05da0,Nowy dom Krzyszkowo Rokietnica,"Krzyszkowo, poznański, wielkopolskie",3 pokoje,435 000 zł,73 m²,działka 742 m²
https://www.otodom.pl/oferta/zielona-dolina-domy-jednorodzinne-ID45FUo.html#75fdb05da0,ZIELONA DOLINA Domy jednorodzinne,"Zarośle Cienkie, toruński, kujawsko-pomorskie",4 pokoje,635 000 zł,123 m²,działka 800 m²
https://www.otodom.pl/oferta/szereg-100mkw-ogrodek-garaz-gotowy-ID45FtZ.html#75fdb05da0,szereg 100mkw/ ogródek/ garaż/ GOTOWY,"Radwanice, wrocławski, dolnośląskie",4 pokoje,480 000 zł,98 m²,działka 70 m²
https://www.otodom.pl/oferta/miedzyn-blizniak-przy-lesie-plac-zabaw-boisko-ID45FT0.html#75fdb05da0,MIedzyń/Bliźniak/przy lesie/plac zabaw/boisko,"Bydgoszcz, Miedzyń",5 pokoi,520 000 zł,122 m²,działka 290 m²
https://www.otodom.pl/oferta/dom-wolnostojacy-w-cichej-okolicy-zelkow-ID45FRr.html#75fdb05da0,Dom wolnostojący w cichej okolicy - Zelków,"Zelków, krakowski, małopolskie",5 pokoi,858 000 zł,164 m²,działka 696 m²
https://www.otodom.pl/oferta/dom-na-sprzedaz-salwator-ID45FRq.html#75fdb05da0,Dom na sprzedaż - Salwator,"Kraków, Zwierzyniec, Salwator",4 pokoje,3 700 000 zł,287 m²,działka 575 m²
https://www.otodom.pl/oferta/blizniak-pod-warszawa-w-dobrej-cenie-ID44wmG.html#75fdb05da0,Bliżniak pod Warszawą w dobrej cenie,"Słomin, pruszkowski, mazowieckie",4 pokoje,499 000 zł,110 m²,działka 250 m²
https://www.otodom.pl/oferta/nowe-domy-sosnowiec-osiedle-dandowka-ID45FNs.html#75fdb05da0,Nowe Domy Sosnowiec - Osiedle Dandówka,"Sosnowiec, Dańdówka",4 pokoje,409 000 zł,"158,80 m²",działka 225 m²
https://www.otodom.pl/oferta/nowoczesny-dom-wysokiej-jakosci-bialoleka-ID45FLv.html#75fdb05da0,Nowoczesny dom wysokiej jakości Białołęka,"Warszawa, Białołęka",5 pokoi,793 000 zł,"136,88 m²",działka 295 m²
https://www.otodom.pl/oferta/dom-139-43-m-boleslawiec-ID45FIP.html#75fdb05da0,"Dom, 139,43 m², Bolesławiec","Bolesławiec, bolesławiecki, dolnośląskie",4 pokoje,459 000 zł,"139,43 m²",działka 398 m²
https://www.otodom.pl/oferta/m4trepczynscy-gorzow-nowe-domy-ID45FIz.html#75fdb05da0,m4Trepczyńscy Gorzów Nowe Domy,"Gorzów Wielkopolski, lubuskie",4 pokoje,299 000 zł,87 m²,działka 550 m²
https://www.otodom.pl/oferta/idealny-dom-dla-4-osobowej-rodziny-ID45FIi.html#75fdb05da0,Idealny dom dla 4-osobowej rodziny,"Złotoria, toruński, kujawsko-pomorskie",4 pokoje,425 000 zł,"80,60 m²",działka 1 153 m²
https://www.otodom.pl/oferta/piekny-nowy-dom-blizniak-ogrod-wilanow-kepa-ID45FI0.html#75fdb05da0,"Piękny Nowy Dom Bliźniak,Ogród,Wilanów Kępa","Warszawa, Wilanów, Kępa Zawadowska",5 pokoi,1 300 000 zł,203 m²,działka 600 m²
https://www.otodom.pl/oferta/dom-sidzina-mieczyslawa-wrony-ID45FEk.html#0e47a7f002,Dom | Sidzina | Mieczysława Wrony |,"Kraków, Dębniki, Sidzina",5 pokoi,950 000 zł,160 m²,działka 5 250 m²
https://www.otodom.pl/oferta/dom-187-10-m-zielonki-ID45FDV.html#0e47a7f002,"Dom, 187,10 m², Zielonki","Zielonki, krakowski, małopolskie",5 pokoi,699 000 zł,"187,10 m²",działka 313 m²
https://www.otodom.pl/oferta/blizniak-w-stanie-deweloperskim-w-gdansku-ID45FCG.html#0e47a7f002,Bliźniak w stanie deweloperskim w Gdańsku,"Gdańsk, Ujeścisko-Łostowice, Łostowice",4 pokoje,829 000 zł,"152,15 m²",
https://www.otodom.pl/oferta/funkcjonalny-dom-w-zlotorii-ID45FCm.html#0e47a7f002,Funkcjonalny dom w Złotorii,"Złotoria, toruński, kujawsko-pomorskie",4 pokoje,510 000 zł,"110,64 m²",działka 1 153 m²
https://www.otodom.pl/oferta/dom-szeregowiec-garaz-wyjatkowy-projekt-ID45FBI.html#0e47a7f002,"Dom szeregowiec - garaż, wyjątkowy projekt","Siekierki Wielkie, poznański, wielkopolskie",5 pokoi,480 000 zł,133 m²,działka 240 m²
https://www.otodom.pl/oferta/dom-blisko-krakowa-ID45Fzb.html#0e47a7f002,Dom blisko Krakowa,"Rudawa, krakowski, małopolskie",4 pokoje,530 000 zł,144 m²,działka 320 m²
https://www.otodom.pl/oferta/piekny-dom-duza-dzialka-ID45Fz6.html#0e47a7f002,"Piękny dom, duża działka!","Pisary, krakowski, małopolskie",5 pokoi,550 000 zł,"155,92 m²",działka 660 m²
https://www.otodom.pl/oferta/blizniak-w-stanie-deweloperskim-w-gdansku-ID45Fv6.html#0e47a7f002,Bliźniak w stanie deweloperskim w Gdańsku,"Gdańsk, Ujeścisko-Łostowice, Łostowice",4 pokoje,829 000 zł,"152,15 m²",
https://www.otodom.pl/oferta/wyjatkowy-dom-z-widokiem-na-park-cytadela-ID45FwA.html#0e47a7f002,Wyjątkowy dom z widokiem na Park Cytadela,"Poznań, wielkopolskie",7 pokoi,2 999 000 zł,322 m²,działka 170 m²
https://www.otodom.pl/oferta/nowy-dom-w-poznaniu-ID45Frx.html#0e47a7f002,Nowy dom w Poznaniu,"Poznań, Grunwald",6 pokoi,630 000 zł,"102,70 m²",
https://www.otodom.pl/oferta/nowoczesne-osiedle-domow-w-niepolomicach-ID45FoA.html#0e47a7f002,Nowoczesne osiedle domów w Niepołomicach,"Kraków, Podgórze",6 pokoi,1 300 000 zł,200 m²,
https://www.otodom.pl/oferta/dom-114-m2-w-centrum-1km-do-pkp-ID45Foe.html#0e47a7f002,Dom 114 m2 w centrum 1km do Pkp.,"Żyrardów, żyrardowski, mazowieckie",5 pokoi,537 000 zł,155 m²,działka 550 m²
https://www.otodom.pl/oferta/nowa-inwestycja-w-laszczkach-blizniaki-141m2-ID45Fm8.html#0e47a7f002,Nowa Inwestycja w Laszczkach! Bliźniaki 141m2,"Sękocin Nowy, pruszkowski, mazowieckie",4 pokoje,699 000 zł,141 m²,działka 500 m²
https://www.otodom.pl/oferta/nowa-inwestycja-w-laszczkach-blizniaki-141m2-ID45Fm6.html#0e47a7f002,Nowa Inwestycja w Laszczkach! Bliźniaki 141m2,"Raszyn, pruszkowski, mazowieckie",4 pokoje,699 000 zł,141 m²,działka 474 m²
https://www.otodom.pl/oferta/segment-180m2-w-sercu-jagodna-ID45FkQ.html#0e47a7f002,Segment 180m2 w sercu Jagodna.,"Wrocław, Krzyki, Jagodno",6 pokoi,630 000 zł,180 m²,działka 600 m²
https://www.otodom.pl/oferta/dom-75-m-kruszewnia-ID3RSAo.html#0e47a7f002,"Dom, 75 m², Kruszewnia","Kruszewnia, poznański, wielkopolskie",4 pokoje,335 000 zł,75 m²,działka 40 m²
https://www.otodom.pl/oferta/piekna-okolica-pelne-media-poz-bruk-gotowe-10-2020-ID42W5b.html#0e47a7f002,"Piękna okolica,pełne media,poz-bruk-gotowe 10-2020","Swarzędz, poznański, wielkopolskie",4 pokoje,429 900 zł,115 m²,działka 310 m²
https://www.otodom.pl/oferta/swietna-inwestycja-nad-morzem-w-pucku-ID45FgB.html#0e47a7f002,Świetna inwestycja nad morzem w Pucku.,"Puck, pucki, pomorskie",4 pokoje,579 000 zł,132 m²,działka 190 m²
https://www.otodom.pl/oferta/film-nowoczesny-dom-w-mazancowicach-juz-gotowy-ID45FeW.html#0e47a7f002,*Film* Nowoczesny dom w Mazańcowicach już gotowy!,"Mazańcowice, bielski, śląskie",4 pokoje,579 000 zł,139 m²,działka 400 m²
https://www.otodom.pl/oferta/nowoczesny-dom-pietrowy-ID45FdL.html#0e47a7f002,Nowoczesny Dom Piętrowy,"Wasilków, białostocki, podlaskie",4 pokoje,550 000 zł,198 m²,działka 611 m²
https://www.otodom.pl/oferta/tarnowskie-gory-skrajny-szereg-ID45F6w.html#0e47a7f002,TARNOWSKIE GÓRY - skrajny szereg,"Tarnowskie Góry, Rybna",4 pokoje,410 000 zł,145 m²,działka 350 m²
https://www.otodom.pl/oferta/tarnowskie-gory-szereg-srodkowy-na-sprzedaz-ID45F6g.html#0e47a7f002,TARNOWSKIE GÓRY - szereg środkowy na sprzedaż,"Tarnowskie Góry, Rybna",4 pokoje,370 000 zł,145 m²,działka 242 m²
https://www.otodom.pl/oferta/dom-w-cenie-mieszkania-ID45Efr.html#0e47a7f002,DOM w cenie mieszkania !!!!,"Nowy Sącz, małopolskie",4 pokoje,355 000 zł,115 m²,działka 400 m²
https://www.otodom.pl/oferta/tarnowskie-gory-sowice-blizniak-na-sprzedaz-ID45F5W.html#0e47a7f002,TARNOWSKIE GÓRY / SOWICE - bliźniak na sprzedaż,"Tarnowskie Góry, Sowice",4 pokoje,350 000 zł,120 m²,działka 229 m²
https://www.otodom.pl/oferta/dom-128-70-m-gryfino-ID45F5p.html#153644ddb8,"Dom, 128,70 m², Gryfino","Gryfino, gryfiński, zachodniopomorskie",4 pokoje,595 000 zł,"128,70 m²",działka 116 m²
https://www.otodom.pl/oferta/blizniak-w-grodzisku-laczony-garazami-ID45F3s.html#153644ddb8,Bliźniak w Grodzisku łączony garażami.,"Grodzisk Mazowiecki, grodziski, mazowieckie",6 pokoi,630 000 zł,140 m²,działka 450 m²
https://www.otodom.pl/oferta/blizniak-laczony-garazami-w-grodzisku-ID45F3q.html#153644ddb8,Bliźniak łączony garażami w Grodzisku.,"Grodzisk Mazowiecki, grodziski, mazowieckie",6 pokoi,630 000 zł,140 m²,działka 450 m²
https://www.otodom.pl/oferta/sprzedam-dom-tychy-w-zabudowie-blizniaczej-ID44VCr.html#153644ddb8,Sprzedam Dom Tychy w zabudowie Blizniaczej,"Tychy, śląskie",5 pokoi,500 000 zł,155 m²,działka 250 m²
https://www.otodom.pl/oferta/nowy-jasin-domy-89-47-m2-ogrod-i-dwa-balkony-ID45lvA.html#153644ddb8,"Nowy Jasin- domy 89,47 m2+ ogród i dwa balkony","Swarzędz, poznański, wielkopolskie",5 pokoi,365 000 zł,"89,47 m²",
https://www.otodom.pl/oferta/nowy-jasin-domy-59-14-2-garaze-2-balkony-ID45lwG.html#153644ddb8,"Nowy Jasin- domy 59,14+ 2 garaże, 2 balkony","Swarzędz, poznański, wielkopolskie",3 pokoje,339 000 zł,"59,14 m²",
https://www.otodom.pl/oferta/na-sprzedaz-nowy-segment-targowek-blisko-metro-ID45EYl.html#153644ddb8,"Na sprzedaż nowy segment Targówek, Blisko Metro","Warszawa, Targówek",6 pokoi,"1 300 000,57 zł","160,20 m²",działka 147 m²
https://www.otodom.pl/oferta/okazja-premium-house-olesnica-jakosc-i-styl-ID45EXg.html#153644ddb8,! Okazja ! Premium House Oleśnica- jakość i styl !,"Oleśnica, oleśnicki, dolnośląskie",3 pokoje,379 000 zł,76 m²,
https://www.otodom.pl/oferta/nietuzinkowy-nowoczesny-dom-145m2-w-sulejowie-ID45EOg.html#153644ddb8,"Nietuzinkowy, nowoczesny dom 145m2 w Sulejowie","Sulejów, piotrkowski, łódzkie",5 pokoi,379 000 zł,145 m²,działka 1 000 m²
https://www.otodom.pl/oferta/zyj-nad-morzem-ID45g9N.html#153644ddb8,Żyj nad morzem...,"Rewa, pucki, pomorskie",5 pokoi,699 000 zł,192 m²,działka 430 m²
https://www.otodom.pl/oferta/wiazowa-segment-w-zabudowie-szeregowej-ID45ENI.html#153644ddb8,Wiązowa Segment w zabudowie szeregowej!!!,"Sosnowiec, Stary Sosnowiec",4 pokoje,519 000 zł,"120,31 m²",działka 100 m²
https://www.otodom.pl/oferta/nowe-domy-blisko-centrum-ID45ENC.html#153644ddb8,Nowe DOMY!!! Blisko Centrum!!!,"Sosnowiec, Stary Sosnowiec",4 pokoje,549 000 zł,"120,31 m²",działka 180 m²
https://www.otodom.pl/oferta/polowka-blizniaka-ostatni-wolny-srodkowy-186m2-ID45jIj.html#153644ddb8,połówka bliźniaka- OSTATNI WOLNY ŚRODKOWY! 186M2,"Warszawa, Białołęka",6 pokoi,Zapytaj o cenę,186 m²,działka 310 m²
https://www.otodom.pl/oferta/polowka-blizniak-skrajny-warszawa-199m2-ID45jIQ.html#153644ddb8,"Połówka BLIŹNIAK -SKRAJNY, Warszawa, 199m2","Warszawa, Białołęka",6 pokoi,1 095 000 zł,199 m²,działka 724 m²
https://www.otodom.pl/oferta/polowka-blizniak-skrajny-warszawa-199m2-ID45jIq.html#153644ddb8,"połówka BLIŹNIAK- SKRAJNY, Warszawa, 199m2","Warszawa, Białołęka",6 pokoi,1 080 000 zł,199 m²,działka 454 m²
https://www.otodom.pl/oferta/nowy-dom-chwalkowko-gniezno-pobiedziska-poznan-ID45EMz.html#153644ddb8,Nowy dom Chwałkówko Gniezno Pobiedziska Poznań,"Chwałkówko, gnieźnieński, wielkopolskie",4 pokoje,330 000 zł,"96,49 m²",działka 389 m²
https://www.otodom.pl/oferta/sliczne-domy-z-garazem-wysoki-standard-ID3PYCk.html#153644ddb8,Śliczne domy z garażem/wysoki standard,"Poznań, Jeżyce, Smochowice",4 pokoje,749 000 zł,152 m²,działka 289 m²
https://www.otodom.pl/oferta/dom-130-m-lesznowola-ID45EIB.html#153644ddb8,"Dom, 130 m², Lesznowola","Lesznowola, piaseczyński, mazowieckie",5 pokoi,650 000 zł,130 m²,działka 340 m²
https://www.otodom.pl/oferta/dom-181-69-m-lebork-ID45EHd.html#153644ddb8,"Dom, 181,69 m², Lębork","Lębork, lęborski, pomorskie",5 pokoi,499 000 zł,"181,69 m²",działka 843 m²
https://www.otodom.pl/oferta/nowy-dom-jednorodzinny-181m2-lebork-ID45EGZ.html#153644ddb8,Nowy Dom jednorodzinny 181m2 Lębork,"Lębork, lęborski, pomorskie",5 pokoi,479 000 zł,"181,69 m²",działka 710 m²
https://www.otodom.pl/oferta/nowy-blizniak-95m2-na-kameralnym-osiedlu-wrzosowym-ID45EG6.html#153644ddb8,Nowy Bliźniak 95m2 na kameralnym Osiedlu Wrzosowym,"Zielona Góra, Ochla",3 pokoje,485 000 zł,"95,38 m²",działka 500 m²
https://www.otodom.pl/oferta/zbrudzewo-dom-wolnostojacy-80m2-na-dzialce-690m2-ID45EEh.html#153644ddb8,Zbrudzewo Dom wolnostojący 80m2 NA DZIAŁCE 690m2!,"Zbrudzewo, śremski, wielkopolskie",4 pokoje,295 000 zł,80 m²,działka 690 m²
https://www.otodom.pl/oferta/segment-skrajny-ogrodek-130m2-zjazd-s8-1-2-km-ID41AYj.html#153644ddb8,"Segment Skrajny, Ogródek 130m2, Zjazd - S8 1,2 Km","Kobyłka, wołomiński, mazowieckie",5 pokoi,599 000 zł,203 m²,działka 220 m²
https://www.otodom.pl/oferta/super-lokalizacja-osiedle-4-budynkow-las-200m-ID426L3.html#153644ddb8,"Super Lokalizacja, Osiedle 4 Budynków-Las 200m","Ząbki, wołomiński, mazowieckie",5 pokoi,759 000 zł,188 m²,działka 171 m²
https://www.otodom.pl/oferta/bezposrednio-segment-srodkowy-6-pok-205m2-s8-1-2km-ID434KF.html#1b3302a38d,"Bezpośrednio-Segment Środkowy 6 Pok.205m2 S8-1,2km","Marki, wołomiński, mazowieckie",6 pokoi,699 000 zł,"204,82 m²",
https://www.otodom.pl/oferta/ostatni-super-lokalizacja-ogrodek-130-m2-ID44Znx.html#1b3302a38d,ostatni !!! Super Lokalizacja! Ogródek -130 M2,"Warszawa, Białołęka, Lewandów",5 pokoi,550 000 zł,130 m²,
https://www.otodom.pl/oferta/nowa-inwestycja-piekna-willowa-architektura-ID45AoU.html#1b3302a38d,Nowa inwestycja! Piękna willowa architektura!,"Łomianki, warszawski zachodni, mazowieckie",5 pokoi,650 000 zł,168 m²,działka 500 m²
https://www.otodom.pl/oferta/domy-w-konstancinie-gotowe-do-odbioru-ID45Exj.html#1b3302a38d,Domy w Konstancinie - gotowe do odbioru!,"Konstancin-Jeziorna, piaseczyński, mazowieckie",5 pokoi,1 250 000 zł,"167,09 m²","działka 331,60 m²"
https://www.otodom.pl/oferta/domy-przy-granicznej-nowa-inwestycja-bilgoraj-ID45Exf.html#1b3302a38d,Domy przy Granicznej - nowa inwestycja Biłgoraj,"Biłgoraj, biłgorajski, lubelskie",5 pokoi,399 000 zł,143 m²,działka 420 m²
https://www.otodom.pl/oferta/segment-z-dzialka-i-garazem-zalasewo-0-ID45EwW.html#1b3302a38d,Segment z działką i GARAŻEM! Zalasewo 0%,"Zalasewo, poznański, wielkopolskie",4 pokoje,520 000 zł,"99,48 m²",działka 144 m²
https://www.otodom.pl/oferta/skrajny-segment-z-duza-dzialka-i-garazem-zalasewo-ID45Ewc.html#1b3302a38d,SKRAJNY segment z dużą działką i GARAŻEM! Zalasewo,"Zalasewo, poznański, wielkopolskie",4 pokoje,575 000 zł,"115,92 m²",działka 366 m²
https://www.otodom.pl/oferta/4-zieby-nowa-inwestycja-deweloperska-w-grodzisku-ID45Et8.html#1b3302a38d,4 Zięby - nowa inwestycja deweloperska w Grodzisku,"Grodzisk Mazowiecki, grodziski, mazowieckie",5 pokoi,575 000 zł,"122,34 m²",działka 250 m²
https://www.otodom.pl/oferta/inwestycja-pradnik-bialy-ID45Et4.html#1b3302a38d,Inwestycja-Prądnik Biały,"Kraków, Prądnik Biały",5 pokoi,937 000 zł,"126,69 m²",
https://www.otodom.pl/oferta/nieruchomosc-z-garazem-i-ogrodem-ID45Er7.html#1b3302a38d,Nieruchomość z garażem i ogrodem.,"Kraków, Swoszowice, Opatkowice",4 pokoje,750 000 zł,"137,40 m²",działka 381 m²
https://www.otodom.pl/oferta/nieruchomosc-z-garazem-i-ogrodem-ID45Epv.html#1b3302a38d,Nieruchomość z garażem i ogrodem.,"Kraków, Swoszowice, Opatkowice",4 pokoje,730 000 zł,"137,40 m²",działka 242 m²
https://www.otodom.pl/oferta/mieszkanie-w-segmencie-z-garazem-i-ogrodem-ID45Eoc.html#1b3302a38d,Mieszkanie w segmencie z garażem i ogrodem,"Kraków, Swoszowice, Opatkowice",4 pokoje,730 000 zł,"137,40 m²",działka 242 m²
https://www.otodom.pl/oferta/drewniany-dom-100m2-w-jastkowie-na-dzialce-600m2-ID45Ell.html#1b3302a38d,Drewniany dom 100m2 w Jastkowie na działce 600m2,"Jastków, lubelski, lubelskie",4 pokoje,370 000 zł,100 m²,
https://www.otodom.pl/oferta/segment-szeregowy-w-duchnowie-kolo-warszawy-ID45Ekp.html#1b3302a38d,Segment szeregowy w Duchnowie koło Warszawy,"Duchnów, otwocki, mazowieckie",4 pokoje,584 000 zł,"163,40 m²",działka 329 m²
https://www.otodom.pl/oferta/kozielka-czworaki-nowosc-biurosprzedazydewelopera-ID45Eje.html#1b3302a38d,Koziełka czworaki Nowość BiuroSprzedazyDewelopera.,"Knurów, gliwicki, śląskie",4 pokoje,450 000 zł,"99,30 m²",działka 240 m²
https://www.otodom.pl/oferta/ostatnidom-salon47m2-dzialka570m2-stan-dewelopersk-ID45Ejc.html#1b3302a38d,"Ostatnidom!salon47m2,działka570m2 stan dewelopersk","Gliwice, Żerniki",4 pokoje,629 000 zł,117 m²,działka 570 m²
https://www.otodom.pl/oferta/blizniak-pod-lasem-standeweloperski-biuro-sprzedaz-ID45Eja.html#1b3302a38d,Bliźniak pod lasem standeweloperski!Biuro Sprzedaż,"Gliwice, śląskie",5 pokoi,539 000 zł,"127,20 m²",działka 442 m²
https://www.otodom.pl/oferta/gotowy-ostatni-dom-w-zabudowie-szeregowej-podwyz-ID45Eia.html#1b3302a38d,"Gotowy, Ostatni Dom w zabudowie szeregowej, podwyż","Milejowice, wrocławski, dolnośląskie",4 pokoje,440 000 zł,125 m²,działka 100 m²
https://www.otodom.pl/oferta/duzy-segment-blisko-parku-mozliwy-stan-dewelop-ID45Ehq.html#1b3302a38d,"Duży segment, blisko parku możliwy stan dewelop.","Tarnowskie Góry, Stare Tarnowice",4 pokoje,389 000 zł,150 m²,działka 250 m²
https://www.otodom.pl/oferta/zabudowa-blizniacza-z-wiata-nowe-domy-wokol-las-ID45EgU.html#1b3302a38d,"Zabudowa bliźniacza z wiatą, nowe domy, wokół, las","Miasteczko Śląskie, tarnogórski, śląskie",4 pokoje,470 000 zł,120 m²,działka 594 m²
https://www.otodom.pl/oferta/super-inwestycja-przemyslany-projekt-brak-pcc-ID45EgM.html#1b3302a38d,"Super inwestycja, przemyślany projekt, brak PCC","Tarnowskie Góry, Opatowice",4 pokoje,370 000 zł,146 m²,działka 242 m²
https://www.otodom.pl/oferta/dom-wolnostojac-100m2-w-jastkowie-na-dzialce-600m2-ID45Eb0.html#1b3302a38d,Dom wolnostojąc 100m2 w Jastkowie na działce 600m2,"Jastków, lubelski, lubelskie",4 pokoje,370 000 zł,100 m²,
https://www.otodom.pl/oferta/sprzedam-dom-w-zabudowie-blizniaczej-ID45E9D.html#1b3302a38d,Sprzedam dom w zabudowie bliźniaczej,"Czempiń, kościański, wielkopolskie",5 pokoi,355 000 zł,95 m²,działka 286 m²
https://www.otodom.pl/oferta/dom-140-m-swidnica-ID45E6h.html#1b3302a38d,"Dom, 140 m², Świdnica","Świdnica, świdnicki, dolnośląskie",4 pokoje,549 000 zł,140 m²,działka 950 m²
https://www.otodom.pl/oferta/dom-w-zabudowie-blizniaczej-ID44PIO.html#5e5ec1f7ae,Dom w zabudowie bliźniaczej.,"Głogów Małopolski, rzeszowski, podkarpackie",5 pokoi,450 000 zł,"197,20 m²",działka 278 m²
https://www.otodom.pl/oferta/domy-90-18-m2-w-zabudowie-szeregowej-rzeszow-ID44OJc.html#5e5ec1f7ae,"Domy (90,18 m2) w zabudowie szeregowej Rzeszów","Zaczernie, rzeszowski, podkarpackie",4 pokoje,309 000 zł,"90,18 m²",działka 131 m²
https://www.otodom.pl/oferta/tynieckie-widoki-dom-5b-promocja-5-ID45xjX.html#5e5ec1f7ae,"Tynieckie Widoki, dom 5b Promocja -5%","Kraków, Dębniki",4 pokoje,690 736 zł,"137,37 m²","działka 232,10 m²"
https://www.otodom.pl/oferta/super-segment-z-duzym-poddaszem-ID45DXH.html#5e5ec1f7ae,Super segment z dużym poddaszem,"Kobyłka, wołomiński, mazowieckie",4 pokoje,465 000 zł,133 m²,działka 114 m²
https://www.otodom.pl/oferta/dom-w-stanie-deweloperskim-krobia-ID45DXe.html#5e5ec1f7ae,Dom w stanie deweloperskim Krobia!,"Krobia, toruński, kujawsko-pomorskie",4 pokoje,419 000 zł,"119,29 m²",działka 287 m²
https://www.otodom.pl/oferta/nowa-inwestycja-ID45DVU.html#5e5ec1f7ae,Nowa inwestycja,"Kobyłka, wołomiński, mazowieckie",4 pokoje,479 000 zł,107 m²,działka 32 m²
https://www.otodom.pl/oferta/ostatni-segment-ID45DVR.html#5e5ec1f7ae,Ostatni Segment!,"Kobyłka, wołomiński, mazowieckie",4 pokoje,510 000 zł,"107,07 m²",działka 50 m²
https://www.otodom.pl/oferta/dom-150-m-kobylka-ID45DVT.html#5e5ec1f7ae,"Dom, 150 m², Kobyłka","Kobyłka, wołomiński, mazowieckie",4 pokoje,630 000 zł,150 m²,działka 200 m²
https://www.otodom.pl/oferta/piekny-nowy-nowoczesny-dom-mokotow-dzialka-525m2-ID45DU2.html#5e5ec1f7ae,"Piękny, nowy, nowoczesny dom Mokotów działka 525m2","Warszawa, Mokotów",6 pokoi,2 250 000 zł,185 m²,działka 525 m²
https://www.otodom.pl/oferta/nowa-inwestycja-domy-szeregowe-duze-dzialki-ID45DTi.html#5e5ec1f7ae,"Nowa inwestycja, domy szeregowe, duże działki","Radzionków, tarnogórski, śląskie",4 pokoje,439 000 zł,140 m²,działka 300 m²
https://www.otodom.pl/oferta/nowy-dom-98-00m2-os-zielone-wzgorze-rozlogi-ID45DL2.html#5e5ec1f7ae,"NOWY Dom - 98,00m2 - Os. Zielone Wzgórze - Rozłogi","Rozłogi, świebodziński, lubuskie",4 pokoje,369 000 zł,98 m²,działka 600 m²
https://www.otodom.pl/oferta/nowy-dom-96-70m2-os-zielone-wzgorze-rozlogi-ID45DKW.html#5e5ec1f7ae,"NOWY Dom - 96,70m2 - Os. Zielone Wzgórze - Rozłogi","Rozłogi, świebodziński, lubuskie",4 pokoje,409 000 zł,"96,70 m²",działka 600 m²
https://www.otodom.pl/oferta/dom-otwarty-niedziela-28-06-ID45DJB.html#5e5ec1f7ae,Dom Otwarty - niedziela 28.06 !,"Ruda Śląska, Halemba",4 pokoje,359 000 zł,"117,74 m²",działka 172 m²
https://www.otodom.pl/oferta/nowy-dom-80-10m2-os-zielone-wzgorze-rozlogi-ID45DJf.html#5e5ec1f7ae,"NOWY Dom - 80,10m2 - Os. Zielone Wzgórze - Rozłogi","Rozłogi, świebodziński, lubuskie",4 pokoje,359 000 zł,"80,10 m²",działka 600 m²
https://www.otodom.pl/oferta/dom-z-ogrodem-grodzisk-mazowiecki-ID45DHE.html#5e5ec1f7ae,Dom z ogrodem Grodzisk Mazowiecki.,"Grodzisk Mazowiecki, Centrum",2 pokoje,446 420 zł,"71,07 m²",działka 100 m²
https://www.otodom.pl/oferta/najwieksza-baza-ofert-deweloperskich-ID45DHD.html#5e5ec1f7ae,Największa Baza Ofert Deweloperskich,"Grodzisk Mazowiecki, grodziski, mazowieckie",3 pokoje,520 000 zł,205 m²,działka 200 m²
